time	V(1)	V(2)	V(3)	V(4)	I(V1)	I(D1)	I(R1)	I(R2)	I(R3)	I(D2)
9.518	-0.564282	-0.564282	-3e-11	-5.76923e-20	9.99998e-15	-1e-14	-9.99995e-15	1e-14	1.15385e-23	-1.15385e-23
9.519	-0.595486	-0.595486	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.52	-0.626666	-0.626666	-3e-11	-5.76923e-20	9.99998e-15	-1e-14	-9.99995e-15	1e-14	1.15385e-23	-1.15385e-23
9.521	-0.657822	-0.657822	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-9.99995e-15	1e-14	1.15385e-23	-1.15385e-23
9.522	-0.688951	-0.688951	-3e-11	-5.76923e-20	9.99998e-15	-1e-14	-9.99995e-15	1e-14	1.15385e-23	-1.15385e-23
9.523	-0.720054	-0.720054	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-9.99995e-15	1e-14	1.15385e-23	-1.15385e-23
9.524	-0.751128	-0.751128	-3e-11	-5.76923e-20	9.99998e-15	-1e-14	-9.99995e-15	1e-14	1.15385e-23	-1.15385e-23
9.525	-0.782172	-0.782172	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-9.99995e-15	1e-14	1.15385e-23	-1.15385e-23
9.526	-0.813186	-0.813186	-3e-11	-5.76923e-20	9.99998e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.527	-0.844167	-0.844167	-3e-11	-5.76923e-20	9.99998e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.528	-0.875115	-0.875115	-3e-11	-5.76923e-20	9.99998e-15	-1e-14	-9.99995e-15	1e-14	1.15385e-23	-1.15385e-23
9.529	-0.906029	-0.906029	-3e-11	-5.76923e-20	9.99998e-15	-1e-14	-9.99995e-15	1e-14	1.15385e-23	-1.15385e-23
9.53	-0.936907	-0.936907	-3e-11	-5.76923e-20	9.99998e-15	-1e-14	-9.99995e-15	1e-14	1.15385e-23	-1.15385e-23
9.531	-0.967747	-0.967747	-3e-11	-5.76923e-20	9.99998e-15	-1e-14	-9.99995e-15	1e-14	1.15385e-23	-1.15385e-23
9.532	-0.99855	-0.99855	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-9.99995e-15	1e-14	1.15385e-23	-1.15385e-23
9.533	-1.02931	-1.02931	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.534	-1.06004	-1.06004	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-9.99989e-15	1e-14	1.15385e-23	-1.15385e-23
9.535	-1.09072	-1.09072	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.536	-1.12135	-1.12135	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-9.99989e-15	1e-14	1.15385e-23	-1.15385e-23
9.537	-1.15195	-1.15195	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-9.99989e-15	1e-14	1.15385e-23	-1.15385e-23
9.538	-1.18249	-1.18249	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-9.99989e-15	1e-14	1.15385e-23	-1.15385e-23
9.539	-1.213	-1.213	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.54	-1.24345	-1.24345	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-9.99989e-15	1e-14	1.15385e-23	-1.15385e-23
9.541	-1.27385	-1.27385	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-9.99989e-15	1e-14	1.15385e-23	-1.15385e-23
9.542	-1.30421	-1.30421	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.543	-1.33451	-1.33451	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-9.99989e-15	1e-14	1.15385e-23	-1.15385e-23
9.544	-1.36476	-1.36476	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.545	-1.39496	-1.39496	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-9.99989e-15	1e-14	1.15385e-23	-1.15385e-23
9.546	-1.4251	-1.4251	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.547	-1.45518	-1.45518	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-9.99989e-15	1e-14	1.15385e-23	-1.15385e-23
9.548	-1.48521	-1.48521	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-9.99989e-15	1e-14	1.15385e-23	-1.15385e-23
9.549	-1.51518	-1.51518	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-9.99989e-15	1e-14	1.15385e-23	-1.15385e-23
9.55	-1.54508	-1.54508	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.551	-1.57493	-1.57493	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.552	-1.60472	-1.60472	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-9.99989e-15	1e-14	1.15385e-23	-1.15385e-23
9.553	-1.63444	-1.63444	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.554	-1.6641	-1.6641	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-9.99989e-15	1e-14	1.15385e-23	-1.15385e-23
9.555	-1.69369	-1.69369	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-9.99989e-15	1e-14	1.15385e-23	-1.15385e-23
9.556	-1.72321	-1.72321	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-9.99989e-15	1e-14	1.15385e-23	-1.15385e-23
9.557	-1.75267	-1.75267	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.558	-1.78206	-1.78206	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-9.99989e-15	1e-14	1.15385e-23	-1.15385e-23
9.559	-1.81138	-1.81138	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-9.99989e-15	1e-14	1.15385e-23	-1.15385e-23
9.56	-1.84062	-1.84062	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99989e-15	1e-14	1.15385e-23	-1.15385e-23
9.561	-1.8698	-1.8698	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-9.99989e-15	1e-14	1.15385e-23	-1.15385e-23
9.562	-1.8989	-1.8989	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.563	-1.92792	-1.92792	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.564	-1.95687	-1.95687	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.565	-1.98574	-1.98574	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99989e-15	1e-14	1.15385e-23	-1.15385e-23
9.566	-2.01453	-2.01453	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.567	-2.04325	-2.04325	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.568	-2.07188	-2.07188	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.569	-2.10043	-2.10043	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.57	-2.1289	-2.1289	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.571	-2.15728	-2.15728	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.572	-2.18558	-2.18558	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.573	-2.21379	-2.21379	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.574	-2.24192	-2.24192	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.575	-2.26995	-2.26995	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.576	-2.2979	-2.2979	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.577	-2.32576	-2.32576	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.578	-2.35352	-2.35352	-3e-11	-5.76923e-20	9.9996e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.579	-2.38119	-2.38119	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.58	-2.40877	-2.40877	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.581	-2.43625	-2.43625	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.582	-2.46364	-2.46364	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.583	-2.49093	-2.49093	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.584	-2.51812	-2.51812	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.585	-2.54521	-2.54521	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.586	-2.5722	-2.5722	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.587	-2.59909	-2.59909	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.588	-2.62587	-2.62587	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.589	-2.65256	-2.65256	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.59	-2.67913	-2.67913	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.591	-2.70561	-2.70561	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.592	-2.73197	-2.73197	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.593	-2.75823	-2.75823	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.594	-2.78438	-2.78438	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.595	-2.81042	-2.81042	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.596	-2.83634	-2.83634	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.597	-2.86216	-2.86216	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.598	-2.88786	-2.88786	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.599	-2.91345	-2.91345	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.6	-2.93893	-2.93893	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.601	-2.96428	-2.96428	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.602	-2.98952	-2.98952	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.603	-3.01465	-3.01465	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.604	-3.03965	-3.03965	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.605	-3.06454	-3.06454	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.606	-3.0893	-3.0893	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.607	-3.11394	-3.11394	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.608	-3.13846	-3.13846	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.609	-3.16285	-3.16285	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.61	-3.18712	-3.18712	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.611	-3.21126	-3.21126	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.612	-3.23528	-3.23528	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.613	-3.25917	-3.25917	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.614	-3.28293	-3.28293	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.615	-3.30656	-3.30656	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.616	-3.33006	-3.33006	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.617	-3.35343	-3.35343	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.618	-3.37666	-3.37666	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.619	-3.39977	-3.39977	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.62	-3.42274	-3.42274	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.621	-3.44557	-3.44557	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.622	-3.46827	-3.46827	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.623	-3.49083	-3.49083	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.624	-3.51325	-3.51325	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.625	-3.53553	-3.53553	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.626	-3.55768	-3.55768	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.627	-3.57968	-3.57968	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.628	-3.60155	-3.60155	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.629	-3.62327	-3.62327	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.63	-3.64484	-3.64484	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.631	-3.66628	-3.66628	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.632	-3.68757	-3.68757	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.633	-3.70871	-3.70871	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.634	-3.72971	-3.72971	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.635	-3.75056	-3.75056	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.636	-3.77126	-3.77126	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.637	-3.79181	-3.79181	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.638	-3.81221	-3.81221	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.639	-3.83247	-3.83247	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.64	-3.85257	-3.85257	-3e-11	-5.76923e-20	9.9996e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.641	-3.87252	-3.87252	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.642	-3.89231	-3.89231	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.643	-3.91195	-3.91195	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.644	-3.93144	-3.93144	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.645	-3.95078	-3.95078	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
9.646	-3.96995	-3.96995	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1.00002e-14	1e-14	1.15385e-23	-1.15385e-23
9.647	-3.98897	-3.98897	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
9.648	-4.00783	-4.00783	-3e-11	-5.76923e-20	1.00002e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.649	-4.02654	-4.02654	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.65	-4.04508	-4.04508	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.651	-4.06347	-4.06347	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.652	-4.0817	-4.0817	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.653	-4.09976	-4.09976	-3e-11	-5.76923e-20	9.99938e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
9.654	-4.11766	-4.11766	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.655	-4.1354	-4.1354	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.656	-4.15298	-4.15298	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.657	-4.17039	-4.17039	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.658	-4.18764	-4.18764	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
9.659	-4.20472	-4.20472	-3e-11	-5.76923e-20	9.99938e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
9.66	-4.22164	-4.22164	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.661	-4.23839	-4.23839	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
9.662	-4.25497	-4.25497	-3e-11	-5.76923e-20	1.00002e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.663	-4.27139	-4.27139	-3e-11	-5.76923e-20	9.99938e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
9.664	-4.28763	-4.28763	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
9.665	-4.30371	-4.30371	-3e-11	-5.76923e-20	9.99938e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
9.666	-4.31962	-4.31962	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.667	-4.33535	-4.33535	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.668	-4.35092	-4.35092	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
9.669	-4.36631	-4.36631	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.67	-4.38153	-4.38153	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
9.671	-4.39658	-4.39658	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.672	-4.41146	-4.41146	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.673	-4.42616	-4.42616	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.674	-4.44068	-4.44068	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.675	-4.45503	-4.45503	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
9.676	-4.46921	-4.46921	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.677	-4.48321	-4.48321	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.678	-4.49703	-4.49703	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
9.679	-4.51067	-4.51067	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.68	-4.52414	-4.52414	-3e-11	-5.76923e-20	9.99938e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
9.681	-4.53742	-4.53742	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.682	-4.55053	-4.55053	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.683	-4.56346	-4.56346	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.684	-4.57621	-4.57621	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
9.685	-4.58877	-4.58877	-3e-11	-5.76923e-20	9.99938e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
9.686	-4.60116	-4.60116	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.687	-4.61336	-4.61336	-3e-11	-5.76923e-20	1.00002e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.688	-4.62539	-4.62539	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.689	-4.63723	-4.63723	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.69	-4.64888	-4.64888	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.691	-4.66036	-4.66036	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.692	-4.67164	-4.67164	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.693	-4.68275	-4.68275	-3e-11	-5.76923e-20	9.99938e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
9.694	-4.69367	-4.69367	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.695	-4.7044	-4.7044	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
9.696	-4.71495	-4.71495	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.697	-4.72532	-4.72532	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
9.698	-4.73549	-4.73549	-3e-11	-5.76923e-20	9.99938e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
9.699	-4.74548	-4.74548	-3e-11	-5.76923e-20	9.99938e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
9.7	-4.75528	-4.75528	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.701	-4.7649	-4.7649	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.702	-4.77432	-4.77432	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
9.703	-4.78356	-4.78356	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
9.704	-4.79261	-4.79261	-3e-11	-5.76923e-20	1.00002e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
